26248559;4210849143;4202779474;
26248559;4202779474;5454496154;
26248559;5454496154;412246600;
26248564;411506246;444011315;
26248564;444011315;444004669;
26248564;444004669;4718388084;
26248564;4718388084;444004670;
26248564;444004670;444004671;
26248564;444004671;444004672;
26248564;444004672;444004676;
26248564;444004676;444004673;
26248564;444004673;444004674;
26248564;444004674;444011311;
26248564;444011311;287458452;
27103792;4478069058;297369724;
27103792;297369724;5284518530;
27103792;5284518530;5284518531;
27103792;5284518531;5284518532;
27103792;5284518532;4478069059;
27103792;4478069059;297369739;
27103792;297369739;4478069033;
27103792;4478069033;297369726;
27103792;297369726;4393941395;
27103806;128560419;2485736716;
27103806;2485736716;297369929;
27103806;297369929;297369930;
27103806;297369930;4585887657;
27103806;4585887657;297369931;
27103806;297369931;4585887654;
27103806;4585887654;2485736721;
27103806;2485736721;297369932;
27103806;297369932;4585887646;
27103806;4585887646;4585887653;
27103806;4585887653;297369933;
27103806;297369933;431647237;
27103806;431647237;297369934;
27103806;297369934;3250683243;
27103806;3250683243;431647238;
27103806;431647238;2485736724;
27149266;128560423;297880033;
27149266;297880033;297880050;
27149266;297880050;2169223431;
27149266;2169223431;2169223410;
27149266;2169223410;297880051;
27149266;297880051;297880041;
27149266;297880041;2169223450;
27149266;2169223450;297880042;
27149266;297880042;2169223443;
27149266;2169223443;3250683197;
27292604;299608246;1731170416;
27292604;1731170416;299608108;
27292604;299608108;4394003187;
27292604;4394003187;299608120;
27292604;299608120;1731170240;
27292604;1731170240;1731170233;
27292604;1731170233;299607855;
27292604;299607855;1731170248;
27292604;1731170248;1731170245;
27292604;1731170245;299607856;
27292621;299608220;299608246;
27292621;299608246;299608221;
29035149;112651991;112651992;
29035151;112652932;112613608;
29035153;112613608;26057853;
35104970;287458454;4526609646;
35104970;4526609646;287458456;
35104970;287458456;4526609645;
35104970;4526609645;435240919;
35104970;435240919;2084091557;
35104970;2084091557;4718388054;
35104970;4718388054;287458443;
35145152;412249442;2072674371;
35145152;2072674371;2072674370;
35145152;2072674370;412249443;
35145152;412249443;4517268370;
35145152;4517268370;412249444;
35145152;412249444;412249445;
35145152;412249445;412249446;
35145152;412249446;412246602;
35145153;5198412994;4381093243;
35145153;4381093243;2617650079;
35145153;2617650079;1548554613;
35145153;1548554613;412246608;
35145272;412246602;412247985;
35145272;412247985;1223751669;
35145272;1223751669;1223751757;
35145272;1223751757;412247991;
35145272;412247991;1223751671;
35145272;1223751671;1223751572;
35145272;1223751572;4573598489;
35145272;4573598489;412247996;
35145272;412247996;4573598490;
35145272;4573598490;412248000;
35145272;412248000;412248004;
35145272;412248004;412248006;
35145272;412248006;412248011;
35145272;412248011;1223751610;
35145272;1223751610;5310412092;
35145272;5310412092;412248019;
35145521;411504977;412249448;
35145521;412249448;4566797421;
35145521;4566797421;4718388481;
35145521;4718388481;412249449;
35145521;412249449;412249450;
35145521;412249450;412248019;
35145521;412248019;412249451;
35145521;412249451;420776939;
35145521;420776939;432578781;
35145521;432578781;4523960189;
35145521;4523960189;420776943;
35145522;412246600;2617650078;
35145522;2617650078;1548554615;
35145522;1548554615;412246608;
35997529;112613592;2622548691;
35997529;2622548691;2622548689;
35997529;2622548689;4378186448;
35997529;4378186448;444004655;
35997529;444004655;2622548690;
35997529;2622548690;5310412109;
35997529;5310412109;5476716967;
35997529;5476716967;444004645;
35997529;444004645;420774512;
35997529;420774512;3170300793;
35997529;3170300793;2060757030;
35997529;2060757030;4378185396;
35997529;4378185396;5476716968;
35997529;5476716968;2060757032;
35997529;2060757032;4202779469;
35997529;4202779469;5198413009;
35997529;5198413009;2485736709;
35997529;2485736709;2485736710;
35997529;2485736710;432597947;
35997762;420776909;420776894;
35997763;112613604;2846609715;
35997763;2846609715;2846609714;
35997763;2846609714;2846609713;
35997763;2846609713;444026528;
35997763;444026528;444026527;
35997763;444026527;420776961;
36001071;287458431;420807841;
36005754;420865854;429200554;
36005754;429200554;420865856;
36005754;420865856;430284828;
36005754;430284828;430284839;
36005754;430284839;420865858;
36905352;420776894;2846609716;
36905352;2846609716;5310413732;
36905352;5310413732;429205569;
36905352;429205569;4494941281;
36965446;420776894;429833940;
36965446;429833940;429833942;
36965446;429833942;788826675;
36965446;788826675;5310413731;
36965446;5310413731;429833945;
36965446;429833945;5310413730;
36965446;5310413730;429833953;
36965446;429833953;1221776530;
36965447;429833964;4496173894;
36965447;4496173894;429833965;
36965447;429833965;4496173893;
36965447;4496173893;4496173890;
36965447;4496173890;4496173891;
36965447;4496173891;4496173892;
36965447;4496173892;429833968;
36965447;429833968;429833970;
36965448;429833978;429833975;
36965448;429833975;429833973;
36965448;429833973;429833979;
36965448;429833979;429833970;
36966144;430137470;429833998;
36966144;429833998;429833996;
36966144;429833996;429833994;
36966144;429833994;429833991;
36966144;429833991;429833988;
36966145;429833988;429833978;
36979228;3554953679;2156098729;
36979228;2156098729;2156098719;
36979228;2156098719;2156098755;
36979228;2156098755;2617650080;
36979228;2617650080;2156098708;
36979228;2156098708;2156098689;
36979228;2156098689;4381097464;
36979228;4381097464;2156104170;
36979228;2156104170;3554953687;
36979228;3554953687;3554953688;
36979228;3554953688;430006697;
36996349;287458423;4496173899;
36996349;4496173899;429833964;
36996350;430267067;430267068;
36996350;430267068;4496173900;
36996350;4496173900;430267069;
36996350;430267069;4496173901;
36996350;4496173901;430267070;
36996352;429833970;430267076;
36996352;430267076;431615493;
36996352;431615493;431615500;
36996352;431615500;430267072;
36996353;3554953706;431615494;
36996353;431615494;430267080;
36996353;430267080;3554953708;
36996353;3554953708;430267082;
36996353;430267082;430267081;
36996354;3554953710;430267083;
36996354;430267083;435759031;
36996354;435759031;435759032;
36996354;435759032;5310412114;
36996354;5310412114;4907380639;
36996745;4494941281;430273244;
36996745;430273244;1221776530;
36996746;4419264595;4494941282;
36996746;4494941282;4494941281;
36996747;4494941277;432862420;
36996747;432862420;430273258;
36996747;430273258;1221776584;
36996747;1221776584;1221776620;
36996747;1221776620;430273261;
36996747;430273261;1221776530;
36996748;4494941277;4494941284;
36996748;4494941284;429205574;
36996749;4494941286;4494941285;
36996750;430273263;4494941287;
36996750;4494941287;430273266;
36996752;430273276;4496228774;
36996752;4496228774;1221776602;
36996752;1221776602;4496228777;
36996752;4496228777;4496228778;
36996752;4496228778;4498987485;
36996752;4498987485;430273277;
36996752;430273277;432874382;
36996752;432874382;432874383;
36997779;287458354;430284746;
36997779;430284746;430284743;
36997779;430284743;430284741;
36997779;430284741;430284739;
36997779;430284739;430284736;
36997779;430284736;430284734;
36997779;430284734;430284732;
36997779;430284732;430284730;
36997779;430284730;430284728;
36997779;430284728;429200554;
36997780;430284736;430284752;
36997780;430284752;430284750;
36997780;430284750;430284748;
36997780;430284748;429200555;
36997781;420865858;430284754;
36997781;430284754;430284757;
36997782;2583930769;430284757;
36997782;430284757;4496173948;
36997782;4496173948;430284763;
36997783;430284754;430284766;
36997783;430284766;430284769;
36997783;430284769;430284771;
36997783;430284771;1153073428;
36997783;1153073428;430284773;
36997783;430284773;2358824020;
36997783;2358824020;430284775;
36997783;430284775;430284777;
36997783;430284777;430284786;
36997783;430284786;430284788;
36997783;430284788;287458354;
36997785;430284791;434137193;
36997785;434137193;430284820;
36997785;430284820;430284822;
36997785;430284822;788743388;
36997785;788743388;430284823;
36997785;430284823;430284826;
36997785;430284826;430284828;
36997787;430284836;430284834;
36997787;430284834;430284833;
36997788;430284792;788743450;
36997788;788743450;788743468;
36997788;788743468;788743401;
36997788;788743401;788743413;
36997788;788743413;788743559;
36997788;788743559;788743553;
36997788;788743553;430284842;
36997788;430284842;430284841;
36997788;430284841;430284839;
37014841;420865860;429854607;
37014841;429854607;2082720512;
37014841;2082720512;429200540;
37014841;429200540;287458433;
37014841;287458433;4496173384;
37014841;4496173384;4496173386;
37014841;4496173386;429200541;
37014841;429200541;429200542;
37014841;429200542;429200543;
37014841;429200543;430137470;
37014841;430137470;4496228767;
37014841;4496228767;429200545;
37014841;429200545;738940500;
37014841;738940500;738940465;
37014841;738940465;429200546;
37014841;429200546;738940471;
37014841;738940471;429200547;
37014841;429200547;4496228768;
37014841;4496228768;1037307067;
37014841;1037307067;4496228769;
37014841;4496228769;429200548;
37014841;429200548;429200549;
37014841;429200549;432874393;
37014841;432874393;4496228770;
37014841;4496228770;429200550;
37014841;429200550;4496228772;
37014841;4496228772;429200551;
37014841;429200551;4496228773;
37014841;4496228773;1187411649;
37014841;1187411649;429200552;
37014841;429200552;4496228775;
37014841;4496228775;430273276;
37014841;430273276;4496228776;
37014841;4496228776;4494941272;
37014841;4494941272;429200553;
37111743;430267072;430267073;
37111743;430267073;3151242975;
37111743;3151242975;430267074;
37111744;431615495;431615496;
37111744;431615496;431615497;
37111744;431615497;1244598176;
37111744;1244598176;431615498;
37111744;431615498;431615499;
37112931;431647245;4441072618;
37112931;4441072618;4441072617;
37112931;4441072617;431647254;
37112931;431647254;431647259;
37112931;431647259;431647261;
37112931;431647261;431647262;
37112931;431647262;431647264;
37112931;431647264;431647266;
37112931;431647266;431647269;
37112931;431647269;431647272;
37112931;431647272;4605838352;
37112931;4605838352;431647273;
37112931;431647273;4605838355;
37112931;4605838355;4605838354;
37112931;4605838354;431647274;
37112931;431647274;1837927571;
37112931;1837927571;4605838353;
37112931;4605838353;2485736724;
37120131;1221776530;738940473;
37120131;738940473;5310413729;
37120131;5310413729;738940435;
37120131;738940435;429833958;
37120131;429833958;430267081;
37120131;430267081;431615495;
37120131;431615495;429833960;
37120133;430267067;4907380639;
37120133;4907380639;287458421;
37120133;287458421;3139458233;
37120134;431615493;430267077;
37120134;430267077;1187434186;
37120134;1187434186;431615502;
37120134;431615502;430267078;
37120135;431925048;1221776530;
37120542;431947932;4415729445;
37120542;4415729445;431947965;
37120543;431947965;431947934;
37120544;431947934;4499009841;
37120544;4499009841;4494941244;
37120544;4494941244;431947936;
37120544;431947936;4494941245;
37120544;4494941245;431947938;
37120544;431947938;4494941246;
37120544;4494941246;431947940;
37120544;431947940;4494941247;
37120544;4494941247;4494941248;
37120544;4494941248;431947942;
37120544;431947942;431947945;
37120544;431947945;4541182493;
37120544;4541182493;4494941249;
37120544;4494941249;4494941250;
37120544;4494941250;431947960;
37120544;431947960;4494941252;
37120544;4494941252;4494941251;
37120544;4494941251;431947948;
37120544;431947948;4494941253;
37120544;4494941253;431947950;
37120544;431947950;4494941254;
37120544;4494941254;4415729245;
37120544;4415729245;435206312;
37120544;435206312;1103134724;
37120544;1103134724;4541182494;
37120544;4541182494;4494941260;
37120544;4494941260;4494941259;
37120544;4494941259;4494941262;
37120544;4494941262;431947952;
37120545;3573222263;431947969;
37120545;431947969;1402787144;
37120545;1402787144;4405120402;
37120545;4405120402;431947932;
37141967;420776943;435240914;
37141967;435240914;4523960191;
37141967;4523960191;5284172068;
37141967;5284172068;2185792256;
37141967;2185792256;5284172069;
37141967;5284172069;432578826;
37141967;432578826;432578827;
37141967;432578827;1223751630;
37141967;1223751630;432578828;
37141967;432578828;5284172070;
37141967;5284172070;435240917;
37141967;435240917;784475024;
37141968;432578781;4517268078;
37141968;4517268078;1223751641;
37141968;1223751641;1223751723;
37141968;1223751723;430012030;
37141968;430012030;4517268312;
37141968;4517268312;5310412104;
37141968;5310412104;5310412106;
37141968;5310412106;430012028;
37141968;430012028;2185848579;
37141970;432578836;4492974710;
37141970;4492974710;4492974709;
37141970;4492974709;445041886;
37141970;445041886;1838438345;
37141970;1838438345;432578837;
37141970;432578837;5284518553;
37141970;5284518553;432578838;
37141970;432578838;4441072669;
37141970;4441072669;432578835;
37141970;432578835;432578839;
37141970;432578839;4474021918;
37141970;4474021918;5284518549;
37141970;5284518549;432578829;
37141970;432578829;4474021917;
37141970;4474021917;4474021919;
37141970;4474021919;2066740979;
37141970;2066740979;4505174781;
37141970;4505174781;2066740971;
37141970;2066740971;5284518546;
37141970;5284518546;5284518545;
37141970;5284518545;5284518544;
37141970;5284518544;432578841;
37141970;432578841;4478085707;
37141970;4478085707;4478085704;
37141970;4478085704;432578842;
37141971;432578800;4452315959;
37141971;4452315959;432578841;
37141973;435240927;435240930;
37141973;435240930;432578852;
37141973;432578852;435240932;
37141973;435240932;432578853;
37141975;432578853;2066740958;
37141975;2066740958;432578859;
37141980;432578845;4478085709;
37141980;4478085709;432578879;
37141980;432578879;5284518538;
37141980;5284518538;4474021924;
37141980;4474021924;432578882;
37141980;432578882;4474021923;
37141980;4474021923;432578885;
37141980;432578885;5284518539;
37141980;5284518539;432578888;
37141980;432578888;5284518540;
37141980;5284518540;5284518541;
37141980;5284518541;4474021921;
37141980;4474021921;4474021922;
37141980;4474021922;5284518542;
37141980;5284518542;432578890;
37141980;432578890;5284518543;
37141980;5284518543;4474021926;
37141980;4474021926;432578848;
37141981;445041885;445041884;
37141981;445041884;5284518551;
37141981;5284518551;4751793224;
37141981;4751793224;445041883;
37141981;445041883;4751793223;
37141981;4751793223;5284518550;
37141981;5284518550;432578838;
37141982;432578831;432578901;
37141982;432578901;432578906;
37141982;432578906;4573598508;
37141982;4573598508;4573598507;
37141982;4573598507;432578908;
37141982;432578908;4573598506;
37141982;4573598506;432578916;
37141982;432578916;4573598505;
37141982;4573598505;5310412097;
37141982;5310412097;5310412098;
37141982;5310412098;432578919;
37141982;432578919;5310412099;
37141982;5310412099;432578922;
37142500;3713816545;3713843046;
37142500;3713843046;26122715;
37142500;26122715;3713843047;
37142500;3713843047;26122717;
37142500;26122717;3713843048;
37142500;3713843048;3713843050;
37142500;3713843050;26122718;
37142655;432589603;4566736207;
37142655;4566736207;432589605;
37142655;432589605;432589606;
37142655;432589606;432578835;
37143412;432597949;4526607779;
37143412;4526607779;2485736711;
37143412;2485736711;432597947;
37143413;287458454;432597951;
37143413;432597951;4573598287;
37143413;4573598287;432597952;
37143413;432597952;2449318866;
37143413;2449318866;432597953;
37143413;432597953;432597954;
37143413;432597954;432597949;
37143414;432597951;287458456;
37194468;430273261;4494941279;
37194468;4494941279;4494941280;
37194468;4494941280;432862422;
37194468;432862422;432862423;
37194468;432862423;4494941278;
37194468;4494941278;1221776605;
37194468;1221776605;432862420;
37195037;432874382;4498987483;
37195037;4498987483;432874398;
37195037;432874398;432874399;
37195037;432874399;1221776523;
37195037;1221776523;1221776443;
37195037;1221776443;432874400;
37195037;432874400;1728071592;
37195038;432874393;432874402;
37195038;432874402;432874403;
37195038;432874403;432874404;
37202411;433073096;433073097;
37202411;433073097;430273266;
37202412;1221776764;1037307066;
37202412;1037307066;431947984;
37202412;431947984;1037307073;
37202412;1037307073;1037307019;
37202412;1037307019;1037307023;
37202412;1037307023;4590986045;
37202412;4590986045;433073100;
37202412;433073100;4498987615;
37202412;4498987615;430273270;
37202412;430273270;4498987612;
37202412;4498987612;1037307081;
37202412;1037307081;4498987611;
37202412;4498987611;1037307034;
37202412;1037307034;4494941489;
37202412;4494941489;4494941288;
37202412;4494941288;433073098;
37202412;433073098;433073099;
37202412;433073099;4498987610;
37202412;4498987610;1037307111;
37202412;1037307111;4498987609;
37202412;4498987609;1037307006;
37202412;1037307006;429205589;
37202413;433073100;433073101;
37202413;433073101;433073102;
37202414;430273266;4494941491;
37202416;433073103;4496228785;
37202416;4496228785;4496228784;
37202416;4496228784;433073105;
37202416;433073105;433073106;
37202416;433073106;4494941283;
37202416;4494941283;1221776573;
37202416;1221776573;1221776392;
37202416;1221776392;4415729254;
37202416;4415729254;1221776450;
37202416;1221776450;4415729252;
37202416;4415729252;4415729253;
37221650;4412468461;4494941197;
37221650;4494941197;4541182489;
37221650;4541182489;4412468460;
37221650;4412468460;4502804025;
37221650;4502804025;4415754100;
37221650;4415754100;433469142;
37221650;433469142;3573222264;
37221652;1260748530;4494941201;
37221652;4494941201;433469161;
37221652;433469161;4440945951;
37221652;4440945951;433469160;
37221652;433469160;4494941236;
37221652;4494941236;3168773402;
37221652;3168773402;4494941237;
37221652;4494941237;4494941238;
37221652;4494941238;433469158;
37221652;433469158;433469157;
37221652;433469157;445028111;
37221652;445028111;3230463787;
37221652;3230463787;4493046056;
37221652;4493046056;4493046057;
37221652;4493046057;433469156;
37221652;433469156;433469151;
37221653;431947979;4541182492;
37221653;4541182492;433469167;
37221653;433469167;445028096;
37221653;445028096;4031281722;
37221653;4031281722;4496229603;
37221653;4496229603;4494941497;
37221655;2207552041;445028228;
37221655;445028228;1389528052;
37221656;112651987;4495897270;
37221656;4495897270;4495897267;
37221656;4495897267;4495897268;
37221656;4495897268;433469196;
37221660;433469276;4492974723;
37221660;4492974723;4492974724;
37221660;4492974724;4492974726;
37221660;4492974726;4492974725;
37221660;4492974725;433469280;
37336453;429200553;4494941267;
37336453;4494941267;435206314;
37336454;429205589;4496228783;
37336454;4496228783;4496228782;
37336454;4496228782;1103134723;
37336454;1103134723;1244598170;
37336454;1244598170;4494941255;
37336454;4494941255;435206312;
37338732;435240914;435240906;
37338733;435240917;435240959;
37338734;128560421;435240964;
37338734;435240964;2485736712;
37338734;2485736712;432597949;
37338735;435240964;4526609650;
37338735;4526609650;4526609651;
37338735;4526609651;435240968;
37338735;435240968;4526609649;
37338735;4526609649;435240969;
37352974;435759029;435759031;
37393298;436639165;3168773427;
37393299;436639233;436639232;
37393299;436639232;4494941517;
37393299;4494941517;436639230;
37393299;436639230;436639229;
37393299;436639229;436639227;
37393299;436639227;4494941518;
37393299;4494941518;436639226;
37393299;436639226;436639224;
37393299;436639224;4494941519;
37393299;4494941519;436639222;
37393299;436639222;433469175;
37393300;436639175;436639176;
37393300;436639176;1260748524;
37393300;1260748524;4494941204;
37393300;4494941204;4494941205;
37393300;4494941205;1260748519;
37393300;1260748519;4494941206;
37393300;4494941206;4494941203;
37393300;4494941203;1260748515;
37393300;1260748515;4494977998;
37393300;4494977998;1260748527;
37393300;1260748527;4494977997;
37393300;4494977997;4494977996;
37393300;4494977996;4494977999;
37393300;4494977999;4412467953;
37393307;436639201;4494941522;
37393311;436639212;4502840760;
37393311;4502840760;3230463781;
37393311;3230463781;4502840759;
37393311;4502840759;4502840758;
37393311;4502840758;3230463780;
37393311;3230463780;4502840757;
37393311;4502840757;4503189154;
37393311;4503189154;3230463779;
37393311;3230463779;4502840756;
37393311;4502840756;436639235;
37393312;433469150;436639236;
37393312;436639236;4502840761;
37393312;4502840761;4502840765;
37393312;4502840765;4493046060;
37393312;4493046060;4493046061;
37393312;4493046061;4502840762;
37393312;4502840762;4502840766;
37393312;4502840766;4502840764;
37393312;4502840764;4493046062;
37393312;4493046062;4493046063;
37393312;4493046063;4502840763;
37393312;4502840763;436639237;
37393312;436639237;4502840767;
37393312;4502840767;3230463778;
37393312;3230463778;4502840771;
37393312;4502840771;4502840768;
37393312;4502840768;4502840769;
37393312;4502840769;4493046065;
37393312;4493046065;436639238;
37393312;436639238;4502840770;
37393312;4502840770;436639239;
37393312;436639239;4493046064;
37393312;4493046064;436639240;
37393312;436639240;3230463782;
37393312;3230463782;433469154;
37855519;112613596;444004614;
37855519;444004614;444004615;
37855519;444004615;2489687347;
37855519;2489687347;444004616;
37855519;444004616;2489687348;
37855519;2489687348;444004617;
37855519;444004617;2489687349;
37855519;2489687349;444004618;
37855519;444004618;2489687350;
37855519;2489687350;444004619;
37855519;444004619;444004620;
37855520;444004620;4378186498;
37855520;4378186498;444004625;
37855521;444004626;444004627;
37855522;444004628;444004629;
37855523;444004620;444004621;
37855523;444004621;444004626;
37855523;444004626;444004622;
37855523;444004622;444004630;
37855523;444004630;444004631;
37855523;444004631;444004632;
37855523;444004632;444004633;
37855523;444004633;5310412110;
37855523;5310412110;444004634;
37855523;444004634;444004638;
37855523;444004638;4526607772;
37855523;4526607772;444004639;
37855523;444004639;4526607773;
37855523;4526607773;444004640;
37855523;444004640;4526607774;
37855523;4526607774;444004641;
37855523;444004641;444004646;
37855523;444004646;444004644;
37855523;444004644;444004645;
37855524;444004646;444004647;
37855525;444004648;2102009665;
37855525;2102009665;2060757057;
37855525;2060757057;444004649;
37855525;444004649;2060757023;
37855525;2060757023;2060757087;
37855525;2060757087;2060757085;
37855525;2060757085;2060757045;
37855525;2060757045;2060757099;
37855526;112613589;444004651;
37855526;444004651;444004649;
37855527;444004651;2605258290;
37855527;2605258290;444004650;
37855528;444004652;444004653;
37855528;444004653;444004654;
37855528;444004654;4526607771;
37855528;4526607771;444004655;
37855531;432597951;444004668;
37855531;444004668;4737169814;
37855531;4737169814;444004667;
37855531;444004667;444004666;
37855531;444004666;444004665;
37855531;444004665;444004664;
37855531;444004664;444004663;
37855531;444004663;444004662;
37856053;411506246;3554953651;
37856053;3554953651;444011318;
37856053;444011318;444011320;
37856053;444011320;444011321;
37856053;444011321;444011323;
37856053;444011323;1548554598;
37856053;1548554598;1548554599;
37856053;1548554599;1548554600;
37856053;1548554600;1548554602;
37856053;1548554602;1548554601;
37856823;444026518;444026520;
37856823;444026520;444026522;
37856823;444026522;444026524;
37856824;444026522;444026527;
37856825;444026520;444026528;
37857972;1650259040;4494941549;
37857972;4494941549;4492974734;
37857972;4492974734;444060334;
37857972;444060334;4494941550;
37857972;4494941550;444060335;
37857972;444060335;4494941551;
37857972;4494941551;4492974879;
37857972;4492974879;4492974877;
37857972;4492974877;4493045884;
37857972;4493045884;4493045883;
37857972;4493045883;444060337;
37857972;444060337;444060338;
37857972;444060338;444060344;
37857972;444060344;4493045886;
37857972;4493045886;3168773423;
37857972;3168773423;444060340;
37857972;444060340;444060342;
37857972;444060342;4493045989;
37857972;4493045989;3168773420;
37857972;3168773420;4494941552;
37857972;4494941552;4492974878;
37857972;4492974878;3499996635;
37857972;3499996635;4493045990;
37857972;4493045990;433469147;
37857972;433469147;1650259127;
37857972;1650259127;436639165;
37857972;436639165;3168773421;
37857972;3168773421;4493046000;
37857972;4493046000;433469168;
37857972;433469168;4493046001;
37857972;4493046001;436639175;
37857972;436639175;4494941234;
37857972;4494941234;4493046004;
37857972;4493046004;4493046002;
37857972;4493046002;4493046005;
37857972;4493046005;1260748530;
37857973;444060344;4493045885;
37857973;4493045885;3168773414;
37857973;3168773414;4493046291;
37857973;4493046291;444060346;
37857973;444060346;4492974731;
37857973;4492974731;4381481500;
37857973;4381481500;433469272;
37857974;444060340;4493045888;
37857974;4493045888;4381481505;
37857974;4381481505;3168773417;
37914788;445028111;3230463788;
37914788;3230463788;445028112;
37914788;445028112;445028113;
37914789;445028116;445028124;
37914789;445028124;445028125;
37914789;445028125;4496009433;
37914789;4496009433;445028126;
37914789;445028126;4496009432;
37914789;4496009432;445028127;
37914789;445028127;445028128;
37914789;445028128;445028129;
37914789;445028129;445028130;
37914789;445028130;1719174182;
37914791;2207556266;2207556269;
37914791;2207556269;2207556270;
37914791;2207556270;4493046074;
37914791;4493046074;2207556267;
37914793;445028148;4496229630;
37914793;4496229630;445028149;
37914793;445028149;445028150;
37914793;445028150;445028151;
37914793;445028151;445028147;
37914793;445028147;445028152;
37914793;445028152;445028153;
37914793;445028153;445028154;
37914793;445028154;445028155;
37914796;445028184;445028186;
37914796;445028186;445028187;
37914796;445028187;4541181074;
37914796;4541181074;445028188;
37914796;445028188;4541181075;
37914796;4541181075;445028189;
37914796;445028189;445028190;
37914796;445028190;445028191;
37914796;445028191;445028182;
37914798;433469262;445028157;
37914798;445028157;445028155;
37914798;445028155;445028158;
37914798;445028158;445028160;
37914798;445028160;4496229629;
37914798;4496229629;445028200;
37914798;445028200;445028201;
37914798;445028201;445028202;
37914798;445028202;445028203;
37914798;445028203;445028204;
37914798;445028204;445028205;
37914798;445028205;445028206;
37914798;445028206;445028207;
37914798;445028207;4492974938;
37914798;4492974938;4413343748;
37914798;4413343748;4496229628;
37914798;4496229628;445028208;
37914798;445028208;445028209;
37914798;445028209;4496229626;
37914798;4496229626;4496229627;
37914798;4496229627;445028210;
37914800;3573222131;445028231;
37914800;445028231;1389528059;
37914800;1389528059;445028232;
37914800;445028232;445028236;
37914800;445028236;445028233;
37914800;445028233;445028234;
37914800;445028234;445028235;
37914800;445028235;445028236;
37914801;433469208;4494940773;
37914802;445028180;4422191256;
37914802;4422191256;445028242;
37914802;445028242;4492974933;
37914802;4492974933;445028191;
37914804;445028183;445028243;
37914804;445028243;4541181076;
37914804;4541181076;445028244;
37914804;445028244;445028245;
37914804;445028245;445028246;
37914804;445028246;445028242;
37915263;433469151;3230463784;
37915263;3230463784;4493046058;
37915263;4493046058;436639221;
37915263;436639221;433469150;
37915263;433469150;436639235;
37915263;436639235;3230463777;
37915263;3230463777;4493046066;
37915263;4493046066;4502830426;
37915263;4502830426;433469149;
