26122789;41.17591;-8.593761;-0.1499894;0.7186552
26122790;41.18677;-8.594677;-0.1500054;0.7188447
26122791;41.18762;-8.594905;-0.1500094;0.7188596
26122792;41.18838;-8.594941;-0.15001;0.7188728
26122793;41.18898;-8.594833;-0.1500081;0.7188833
26122794;41.18962;-8.594582;-0.1500037;0.7188944
112613581;41.18275;-8.61725;-0.1503994;0.7187747
112613584;41.18316;-8.613445;-0.150333;0.7187817
112613586;41.18324;-8.612714;-0.1503202;0.7187832
112613587;41.18331;-8.61248;-0.1503161;0.7187843
112613588;41.18341;-8.612226;-0.1503117;0.7187861
112613589;41.18375;-8.611374;-0.1502968;0.718792
112613590;41.1844;-8.609694;-0.1502675;0.7188034
112613592;41.18444;-8.609547;-0.1502649;0.7188042
112613593;41.1846;-8.608741;-0.1502509;0.7188069
112613594;41.18464;-8.608341;-0.1502439;0.7188075
112613595;41.18462;-8.607833;-0.150235;0.7188073
112613596;41.1846;-8.607355;-0.1502267;0.7188068
112613597;41.18451;-8.606876;-0.1502183;0.7188053
112613598;41.18422;-8.605578;-0.1501957;0.7188002
112613600;41.18383;-8.60378;-0.1501643;0.7187935
112613601;41.18373;-8.603294;-0.1501558;0.7187918
112613602;41.18329;-8.601301;-0.150121;0.718784
112613603;41.18244;-8.598184;-0.1500666;0.7187692
112613604;41.18178;-8.595735;-0.1500239;0.7187577
112613605;41.18143;-8.594648;-0.1500049;0.7187515
112613606;41.18102;-8.593636;-0.1499872;0.7187445
112613608;41.18059;-8.592617;-0.1499695;0.7187368
112613609;41.18007;-8.591228;-0.1499452;0.7187277
112613610;41.1799;-8.590665;-0.1499354;0.7187249
112613611;41.17974;-8.589876;-0.1499216;0.718722
112613612;41.17966;-8.589255;-0.1499108;0.7187207
112613613;41.1796;-8.588326;-0.1498946;0.7187195
112613614;41.17958;-8.587519;-0.1498805;0.7187192
112613616;41.17968;-8.586929;-0.1498702;0.7187209
112613618;41.17984;-8.586431;-0.1498615;0.7187238
112613620;41.17999;-8.586136;-0.1498563;0.7187265
112613621;41.18075;-8.584995;-0.1498364;0.7187396
112613622;41.18116;-8.584403;-0.1498261;0.7187468
112613623;41.18123;-8.584269;-0.1498238;0.7187481
112613625;41.18127;-8.584098;-0.1498208;0.7187487
112613626;41.18127;-8.58392;-0.1498177;0.7187487
112613628;41.18102;-8.583324;-0.1498073;0.7187445
112613629;41.18093;-8.583132;-0.1498039;0.7187428
112613631;41.18056;-8.582391;-0.149791;0.7187364
112651985;41.1798;-8.588835;-0.1499034;0.7187231
112651987;41.17986;-8.589539;-0.1499157;0.7187241
112651988;41.17992;-8.589999;-0.1499238;0.7187251
112651991;41.18074;-8.592571;-0.1499687;0.7187394
112651992;41.18112;-8.593495;-0.1499848;0.7187461
112651993;41.18181;-8.595385;-0.1500178;0.7187582
112651994;41.18238;-8.597376;-0.1500525;0.7187681
112651995;41.18346;-8.601417;-0.150123;0.7187871
112651997;41.18458;-8.606362;-0.1502094;0.7188065
112651999;41.18468;-8.606904;-0.1502188;0.7188083
112652000;41.18474;-8.607392;-0.1502273;0.7188093
112652001;41.18476;-8.607854;-0.1502354;0.7188097
112652002;41.18474;-8.60846;-0.150246;0.7188094
112652003;41.18459;-8.609452;-0.1502633;0.7188067
112652004;41.18455;-8.609679;-0.1502672;0.718806
112652006;41.18437;-8.610345;-0.1502789;0.7188028
112652009;41.18417;-8.610888;-0.1502883;0.7187993
112652011;41.18367;-8.612095;-0.1503094;0.7187907
112652012;41.18353;-8.612453;-0.1503157;0.7187883
112652014;41.18341;-8.612769;-0.1503212;0.7187861
112652015;41.18333;-8.613437;-0.1503328;0.7187846
112652017;41.18291;-8.617283;-0.1504;0.7187775
112652018;41.18287;-8.617503;-0.1504038;0.7187767
112652019;41.18274;-8.617751;-0.1504081;0.7187744
112652825;41.18039;-8.593307;-0.1499815;0.7187334
112652828;41.18011;-8.593616;-0.1499869;0.7187285
112652829;41.18007;-8.594017;-0.1499939;0.7187278
112652830;41.18024;-8.594382;-0.1500003;0.7187307
112652831;41.18057;-8.594522;-0.1500027;0.7187366
112652832;41.18076;-8.594442;-0.1500013;0.7187399
112652833;41.18097;-8.594143;-0.1499961;0.7187434
112652932;41.18095;-8.593472;-0.1499844;0.7187431
112653406;41.17961;-8.59281;-0.1499728;0.7187197
112653914;41.17953;-8.591872;-0.1499565;0.7187185
112653915;41.17941;-8.592318;-0.1499642;0.7187162
112654450;41.18004;-8.591718;-0.1499538;0.7187272
112654452;41.17983;-8.591682;-0.1499531;0.7187236
112664310;41.18137;-8.58366;-0.1498131;0.7187505
112664312;41.18144;-8.583872;-0.1498168;0.7187517
112664314;41.18146;-8.584073;-0.1498203;0.718752
112664315;41.1814;-8.58434;-0.149825;0.718751
112664316;41.18132;-8.584466;-0.1498272;0.7187497
112664317;41.1809;-8.585135;-0.1498389;0.7187423
112664318;41.18052;-8.585713;-0.149849;0.7187357
112664320;41.18006;-8.586376;-0.1498605;0.7187276
112664325;41.17997;-8.58658;-0.1498641;0.718726
112664327;41.17984;-8.586956;-0.1498706;0.7187238
112664333;41.17973;-8.587591;-0.1498817;0.7187219
128560413;41.1847;-8.613242;-0.1503294;0.7188085
128560415;41.17861;-8.614022;-0.150343;0.7187023
128560419;41.17762;-8.614101;-0.1503444;0.7186851
128560420;41.17655;-8.61413;-0.1503449;0.7186663
128560421;41.17637;-8.614098;-0.1503444;0.7186633
128560423;41.17574;-8.613885;-0.1503406;0.7186521
128560426;41.17499;-8.613618;-0.150336;0.7186392
128651490;41.1804;-8.582177;-0.1497872;0.7187335
130213697;41.18854;-8.593335;-0.149982;0.7188756
269565777;41.17854;-8.584201;-0.1498226;0.7187012
269565778;41.17865;-8.584155;-0.1498218;0.718703
287458354;41.18843;-8.612393;-0.1503146;0.7188737
287458356;41.186;-8.613035;-0.1503258;0.7188314
287458362;41.18722;-8.612696;-0.1503199;0.7188526
287458391;41.1893;-8.605106;-0.1501874;0.7188889
287458421;41.18425;-8.604878;-0.1501835;0.7188008
287458423;41.18598;-8.603446;-0.1501585;0.718831
287458425;41.18628;-8.603525;-0.1501598;0.7188361
287458427;41.18715;-8.60384;-0.1501653;0.7188513
287458429;41.18129;-8.604646;-0.1501794;0.7187492
287458431;41.18377;-8.60348;-0.1501591;0.7187924
287458433;41.19022;-8.605361;-0.1501919;0.718905
287458435;41.18407;-8.604916;-0.1501841;0.7187977
287458440;41.17928;-8.605655;-0.150197;0.718714
287458442;41.1796;-8.605463;-0.1501937;0.7187195
287458443;41.17444;-8.609932;-0.1502717;0.7186296
287458452;41.17535;-8.608474;-0.1502462;0.7186455
287458454;41.17536;-8.608898;-0.1502536;0.7186456
287458456;41.17501;-8.609436;-0.150263;0.7186395
297369724;41.17547;-8.59134;-0.1499472;0.7186475
297369726;41.1736;-8.589901;-0.1499221;0.7186149
297369732;41.17229;-8.587662;-0.149883;0.7185921
297369739;41.17469;-8.590755;-0.1499369;0.7186338
297369742;41.17109;-8.588411;-0.1498961;0.7185711
297369743;41.17005;-8.589094;-0.149908;0.7185529
297369744;41.1698;-8.589316;-0.1499119;0.7185486
297369929;41.17767;-8.614229;-0.1503467;0.7186859
297369930;41.17788;-8.614985;-0.1503599;0.7186896
297369931;41.17804;-8.615541;-0.1503696;0.7186923
297369932;41.17822;-8.616409;-0.1503847;0.7186955
297369933;41.17837;-8.61722;-0.1503989;0.7186981
297369934;41.17849;-8.61786;-0.15041;0.7187003
297880033;41.1756;-8.61492;-0.1503587;0.7186498
297880041;41.17512;-8.618548;-0.1504221;0.7186415
297880042;41.17505;-8.618967;-0.1504294;0.7186401
297880050;41.17539;-8.61648;-0.1503859;0.7186462
297880051;41.17521;-8.617892;-0.1504106;0.7186429
299573551;41.17487;-8.586432;-0.1498615;0.718637
299573943;41.17621;-8.58567;-0.1498482;0.7186605
299574096;41.17348;-8.586987;-0.1498712;0.7186128
299598676;41.17339;-8.587036;-0.149872;0.7186112
299607855;41.17555;-8.58515;-0.1498391;0.718649
299607856;41.17469;-8.585763;-0.1498498;0.718634
299608108;41.17664;-8.584061;-0.1498201;0.7186679
299608120;41.1755;-8.584656;-0.1498305;0.718648
299608220;41.17775;-8.583117;-0.1498036;0.7186872
299608221;41.17771;-8.58483;-0.1498336;0.7186866
299608246;41.17772;-8.584053;-0.14982;0.7186868
319309730;41.18246;-8.593085;-0.1499776;0.7187696
401623785;41.17123;-8.588332;-0.1498947;0.7185735
401623786;41.17382;-8.592587;-0.1499689;0.7186188
411504977;41.17468;-8.599753;-0.150094;0.7186337
411506246;41.17435;-8.606076;-0.1502044;0.718628
412246600;41.17855;-8.606323;-0.1502087;0.7187013
412246602;41.17639;-8.603919;-0.1501667;0.7186635
412246603;41.17653;-8.603923;-0.1501668;0.718666
412246604;41.17671;-8.604003;-0.1501682;0.7186692
412246606;41.17698;-8.604337;-0.150174;0.7186739
412246607;41.17762;-8.605254;-0.15019;0.7186851
412246608;41.17835;-8.606237;-0.1502072;0.7186978
412247985;41.17638;-8.603765;-0.150164;0.7186635
412247991;41.17671;-8.602724;-0.1501459;0.7186692
412247996;41.17682;-8.602172;-0.1501362;0.7186711
412248000;41.17678;-8.601951;-0.1501324;0.7186703
412248004;41.17661;-8.601693;-0.1501279;0.7186674
412248006;41.17602;-8.600898;-0.150114;0.7186571
412248011;41.17593;-8.600761;-0.1501116;0.7186555
412248019;41.1758;-8.600197;-0.1501018;0.7186534
412249442;41.1737;-8.603764;-0.150164;0.7186167
412249443;41.1745;-8.603812;-0.1501649;0.7186307
412249444;41.17498;-8.60384;-0.1501653;0.718639
412249445;41.17526;-8.603856;-0.1501656;0.7186439
412249446;41.1762;-8.603909;-0.1501665;0.7186602
412249448;41.175;-8.599947;-0.1500974;0.7186394
412249449;41.1752;-8.600069;-0.1500995;0.7186428
412249450;41.17541;-8.600165;-0.1501012;0.7186464
412249451;41.17612;-8.600151;-0.1501009;0.7186589
420774512;41.18135;-8.609386;-0.1502621;0.7187501
420776893;41.18192;-8.595749;-0.1500241;0.71876
420776894;41.1823;-8.59713;-0.1500482;0.7187668
420776895;41.18234;-8.597224;-0.1500499;0.7187674
420776909;41.18218;-8.597191;-0.1500493;0.7187647
420776939;41.17646;-8.60001;-0.1500985;0.7186648
420776943;41.17793;-8.599245;-0.1500851;0.7186905
420776945;41.18033;-8.598083;-0.1500649;0.7187323
420776961;41.18017;-8.59477;-0.150007;0.7187296
420807840;41.18204;-8.597239;-0.1500501;0.7187623
420807841;41.18356;-8.603076;-0.150152;0.7187887
420865854;41.18663;-8.61496;-0.1503594;0.7188424
420865856;41.18648;-8.6138;-0.1503392;0.7188397
420865858;41.18596;-8.613042;-0.1503259;0.7188306
420865860;41.19112;-8.607614;-0.1502312;0.7189206
429200540;41.19025;-8.605452;-0.1501935;0.7189055
429200541;41.19003;-8.604818;-0.1501824;0.7189016
429200542;41.18988;-8.604475;-0.1501764;0.7188991
429200543;41.18967;-8.603162;-0.1501535;0.7188954
429200545;41.18938;-8.601698;-0.1501279;0.7188902
429200546;41.18911;-8.601007;-0.1501159;0.7188856
429200547;41.18873;-8.600193;-0.1501017;0.718879
429200548;41.18871;-8.599779;-0.1500945;0.7188786
429200549;41.18894;-8.599051;-0.1500817;0.7188826
429200550;41.18922;-8.598207;-0.150067;0.7188876
429200551;41.18924;-8.598045;-0.1500642;0.7188878
429200552;41.18908;-8.597712;-0.1500584;0.718885
429200553;41.18806;-8.596425;-0.1500359;0.7188673
429200554;41.18661;-8.614401;-0.1503497;0.718842
429200555;41.18764;-8.615156;-0.1503628;0.71886
429205569;41.1824;-8.596945;-0.150045;0.7187684
429205574;41.18528;-8.596906;-0.1500443;0.7188187
429205582;41.18667;-8.596868;-0.1500437;0.718843
429205589;41.1871;-8.596802;-0.1500425;0.7188505
429205593;41.18755;-8.596697;-0.1500407;0.7188584
429205596;41.18798;-8.596586;-0.1500387;0.7188659
429833940;41.18247;-8.597282;-0.1500509;0.7187697
429833942;41.18267;-8.597509;-0.1500548;0.7187732
429833945;41.18327;-8.598266;-0.150068;0.7187837
429833953;41.18362;-8.598844;-0.1500781;0.7187898
429833958;41.18461;-8.600794;-0.1501122;0.7188071
429833960;41.18526;-8.6017;-0.150128;0.7188185
429833962;41.1857;-8.602283;-0.1501382;0.7188261
429833964;41.18624;-8.603188;-0.1501539;0.7188355
429833965;41.18694;-8.603309;-0.1501561;0.7188476
429833968;41.18745;-8.603328;-0.1501564;0.7188567
429833970;41.18758;-8.603214;-0.1501544;0.7188589
429833973;41.18777;-8.60286;-0.1501482;0.7188622
429833975;41.18796;-8.602648;-0.1501445;0.7188655
429833978;41.18816;-8.60253;-0.1501425;0.718869
429833979;41.18771;-8.602941;-0.1501496;0.7188612
429833988;41.18835;-8.602462;-0.1501413;0.7188723
429833991;41.18867;-8.602506;-0.150142;0.7188779
429833994;41.18898;-8.602532;-0.1501425;0.7188833
429833996;41.1891;-8.602484;-0.1501417;0.7188854
429833998;41.18931;-8.602376;-0.1501398;0.7188891
429854607;41.1911;-8.607551;-0.1502301;0.7189203
429854628;41.1897;-8.609763;-0.1502687;0.7188959
430006694;41.17848;-8.598961;-0.1500802;0.7187001
430006697;41.18023;-8.60515;-0.1501882;0.7187306
430012027;41.1764;-8.597526;-0.1500551;0.7186638
430012028;41.17644;-8.597821;-0.1500603;0.7186644
430012030;41.17681;-8.599139;-0.1500833;0.7186708
430012057;41.17606;-8.597052;-0.1500469;0.7186578
430012058;41.17606;-8.597285;-0.1500509;0.7186577
430137470;41.18954;-8.602283;-0.1501382;0.7188931
430267067;41.18583;-8.603567;-0.1501606;0.7188283
430267068;41.18593;-8.603859;-0.1501657;0.71883
430267069;41.186;-8.604193;-0.1501715;0.7188314
430267070;41.186;-8.604497;-0.1501768;0.7188312
430267072;41.18774;-8.604247;-0.1501724;0.7188618
430267073;41.18756;-8.604513;-0.1501771;0.7188586
430267074;41.18758;-8.605314;-0.1501911;0.7188589
430267076;41.18763;-8.603319;-0.1501562;0.7188597
430267077;41.18839;-8.603543;-0.1501602;0.7188729
430267078;41.18889;-8.603807;-0.1501648;0.7188817
430267079;41.18339;-8.60111;-0.1501177;0.7187858
430267080;41.18415;-8.600995;-0.1501157;0.7187991
430267081;41.18479;-8.601053;-0.1501167;0.7188101
430267082;41.18452;-8.601066;-0.1501169;0.7188055
430267083;41.18468;-8.602617;-0.150144;0.7188082
430273244;41.18375;-8.598812;-0.1500776;0.718792
430273258;41.18493;-8.598196;-0.1500668;0.7188125
430273261;41.1841;-8.598788;-0.1500772;0.7187982
430273263;41.18608;-8.596874;-0.1500438;0.7188328
430273266;41.18608;-8.59796;-0.1500627;0.7188327
430273270;41.18765;-8.597884;-0.1500614;0.7188601
430273276;41.18859;-8.597077;-0.1500473;0.7188765
430273277;41.18892;-8.596774;-0.150042;0.7188822
430284728;41.18677;-8.61423;-0.1503467;0.7188447
430284730;41.18707;-8.61412;-0.1503447;0.71885
430284732;41.18739;-8.614049;-0.1503435;0.7188555
430284734;41.18761;-8.613982;-0.1503423;0.7188594
430284736;41.18772;-8.613934;-0.1503415;0.7188613
430284739;41.18792;-8.613742;-0.1503382;0.7188648
430284741;41.18818;-8.613552;-0.1503348;0.7188693
430284743;41.18831;-8.613182;-0.1503284;0.7188716
430284746;41.1884;-8.612748;-0.1503208;0.7188732
430284748;41.18759;-8.614869;-0.1503578;0.7188591
430284750;41.18771;-8.614656;-0.1503541;0.7188612
430284752;41.18777;-8.614474;-0.1503509;0.7188623
430284754;41.18603;-8.612051;-0.1503086;0.7188318
430284757;41.1861;-8.610374;-0.1502794;0.718833
430284763;41.18662;-8.610469;-0.150281;0.7188421
430284766;41.18741;-8.611179;-0.1502934;0.7188559
430284769;41.18754;-8.611181;-0.1502935;0.7188581
430284771;41.18774;-8.611294;-0.1502954;0.7188617
430284773;41.18793;-8.611488;-0.1502988;0.718865
430284775;41.18811;-8.611716;-0.1503028;0.7188681
430284777;41.18824;-8.611872;-0.1503055;0.7188704
430284786;41.18835;-8.612098;-0.1503095;0.7188722
430284788;41.18842;-8.612293;-0.1503129;0.7188734
430284791;41.18563;-8.615592;-0.1503704;0.7188249
430284792;41.18533;-8.614884;-0.1503581;0.7188196
430284820;41.18599;-8.615209;-0.1503638;0.7188312
430284822;41.18606;-8.61481;-0.1503568;0.7188323
430284823;41.18606;-8.61418;-0.1503458;0.7188324
430284826;41.18607;-8.614038;-0.1503433;0.7188325
430284828;41.18626;-8.61346;-0.1503332;0.7188358
430284829;41.18387;-8.614959;-0.1503594;0.7187941
430284831;41.18382;-8.613697;-0.1503374;0.7187932
430284833;41.18381;-8.613351;-0.1503313;0.7187931
430284834;41.18381;-8.612552;-0.1503174;0.718793
430284836;41.18379;-8.611817;-0.1503046;0.7187927
430284839;41.18608;-8.613216;-0.150329;0.7188328
430284841;41.18572;-8.613703;-0.1503375;0.7188265
430284842;41.1855;-8.614095;-0.1503443;0.7188225
430284844;41.18466;-8.61396;-0.150342;0.7188079
430284846;41.18433;-8.613941;-0.1503416;0.7188021
431615493;41.18766;-8.603396;-0.1501576;0.7188603
431615494;41.18403;-8.601019;-0.1501161;0.7187969
431615495;41.18493;-8.601224;-0.1501197;0.7188125
431615496;41.18502;-8.601042;-0.1501165;0.7188141
431615497;41.18543;-8.600871;-0.1501135;0.7188213
431615498;41.18559;-8.600924;-0.1501144;0.7188242
431615499;41.18589;-8.601326;-0.1501215;0.7188293
431615500;41.18776;-8.603828;-0.1501651;0.718862
431615501;41.18851;-8.604712;-0.1501805;0.7188751
431615502;41.18881;-8.60389;-0.1501662;0.7188803
431647219;41.1828;-8.616784;-0.1503913;0.7187755
431647237;41.17846;-8.61767;-0.1504067;0.7186996
431647238;41.17859;-8.618458;-0.1504205;0.718702
431647245;41.18253;-8.613532;-0.1503345;0.7187707
431647254;41.18229;-8.616794;-0.1503914;0.7187666
431647259;41.18227;-8.617025;-0.1503955;0.7187662
431647261;41.18221;-8.617315;-0.1504005;0.7187651
431647262;41.18209;-8.617524;-0.1504042;0.7187631
431647264;41.18198;-8.617638;-0.1504062;0.7187611
431647266;41.18183;-8.617717;-0.1504075;0.7187585
431647269;41.1817;-8.617743;-0.150408;0.7187563
431647272;41.1811;-8.617785;-0.1504087;0.7187458
431647273;41.17971;-8.618395;-0.1504194;0.7187214
431647274;41.1792;-8.618478;-0.1504208;0.7187126
431925046;41.18509;-8.602097;-0.1501349;0.7188154
431925048;41.1829;-8.599344;-0.1500869;0.7187772
431947932;41.18539;-8.592989;-0.149976;0.7188207
431947934;41.18509;-8.594526;-0.1500028;0.7188154
431947936;41.1851;-8.594749;-0.1500067;0.7188157
431947938;41.1852;-8.594913;-0.1500095;0.7188173
431947940;41.18534;-8.595005;-0.1500111;0.7188197
431947942;41.18552;-8.594997;-0.150011;0.718823
431947945;41.18594;-8.594813;-0.1500078;0.7188303
431947948;41.18666;-8.594848;-0.1500084;0.7188427
431947950;41.18677;-8.594925;-0.1500097;0.7188447
431947952;41.18718;-8.595309;-0.1500164;0.718852
431947954;41.18775;-8.596022;-0.1500289;0.7188619
431947960;41.18631;-8.594756;-0.1500068;0.7188367
431947965;41.18526;-8.593586;-0.1499864;0.7188185
431947967;41.18573;-8.593431;-0.1499837;0.7188267
431947969;41.1835;-8.590549;-0.1499334;0.7187877
431947973;41.18618;-8.592178;-0.1499618;0.7188345
431947975;41.18627;-8.592566;-0.1499686;0.718836
431947977;41.18631;-8.592783;-0.1499723;0.7188368
431947979;41.18631;-8.592886;-0.1499742;0.7188367
431947984;41.18789;-8.60026;-0.1501029;0.7188643
432578781;41.17725;-8.599599;-0.1500913;0.7186787
432578798;41.17422;-8.586638;-0.1498651;0.7186257
432578800;41.17577;-8.585929;-0.1498527;0.7186528
432578825;41.17206;-8.587811;-0.1498856;0.7185881
432578826;41.17699;-8.596059;-0.1500295;0.718674
432578827;41.17694;-8.595888;-0.1500265;0.7186733
432578828;41.17692;-8.595286;-0.1500161;0.7186729
432578829;41.1775;-8.588008;-0.149889;0.718683
432578830;41.1761;-8.595953;-0.1500277;0.7186585
432578831;41.17543;-8.594192;-0.1499969;0.7186468
432578835;41.17777;-8.587711;-0.1498838;0.7186877
432578836;41.18122;-8.58376;-0.1498149;0.718748
432578837;41.17947;-8.585703;-0.1498488;0.7187174
432578838;41.17846;-8.586849;-0.1498688;0.7186997
432578839;41.17761;-8.587926;-0.1498876;0.7186849
432578841;41.17629;-8.587832;-0.149886;0.7186619
432578842;41.17473;-8.588569;-0.1498988;0.7186347
432578845;41.17489;-8.589197;-0.1499098;0.7186373
432578847;41.17503;-8.589873;-0.1499216;0.7186399
432578848;41.1753;-8.590463;-0.1499319;0.7186446
432578849;41.17632;-8.591563;-0.1499511;0.7186623
432578851;41.1768;-8.591499;-0.14995;0.7186708
432578852;41.17584;-8.593301;-0.1499814;0.718654
432578853;41.17519;-8.593524;-0.1499853;0.7186427
432578854;41.17469;-8.592427;-0.1499662;0.7186339
432578858;41.17475;-8.592408;-0.1499658;0.7186349
432578859;41.17429;-8.592511;-0.1499676;0.7186269
432578860;41.17334;-8.592665;-0.1499703;0.7186103
432578861;41.17286;-8.592876;-0.149974;0.7186019
432578862;41.17245;-8.593091;-0.1499777;0.7185948
432578863;41.1721;-8.59335;-0.1499823;0.7185887
432578864;41.17193;-8.593459;-0.1499842;0.7185858
432578879;41.17503;-8.58917;-0.1499093;0.7186398
432578882;41.17516;-8.589265;-0.149911;0.7186421
432578885;41.17527;-8.589545;-0.1499158;0.7186441
432578888;41.17542;-8.590015;-0.1499241;0.7186466
432578890;41.17541;-8.590364;-0.1499301;0.7186464
432578901;41.17509;-8.59431;-0.149999;0.7186409
432578906;41.17458;-8.594516;-0.1500026;0.718632
432578908;41.17408;-8.594823;-0.150008;0.7186232
432578916;41.17331;-8.595182;-0.1500142;0.7186099
432578919;41.17245;-8.595846;-0.1500258;0.7185948
432578922;41.17241;-8.595934;-0.1500273;0.7185941
432589602;41.17971;-8.589706;-0.1499187;0.7187216
432589603;41.1797;-8.589633;-0.1499174;0.7187214
432589605;41.17911;-8.589718;-0.1499189;0.718711
432589606;41.17842;-8.588076;-0.1498902;0.718699
432597947;41.17732;-8.609202;-0.1502589;0.7186798
432597949;41.17667;-8.611871;-0.1503055;0.7186685
432597951;41.1754;-8.609144;-0.1502579;0.7186462
432597952;41.17556;-8.609751;-0.1502685;0.718649
432597953;41.17579;-8.610523;-0.150282;0.7186531
432597954;41.17646;-8.611579;-0.1503004;0.7186649
432862420;41.185;-8.597392;-0.1500528;0.7188139
432862422;41.18414;-8.598321;-0.150069;0.7187988
432862423;41.18469;-8.597448;-0.1500538;0.7188085
432874382;41.18924;-8.596768;-0.1500419;0.7188879
432874383;41.19036;-8.596739;-0.1500414;0.7189074
432874393;41.18915;-8.598434;-0.150071;0.7188863
432874398;41.18923;-8.595989;-0.1500283;0.7188876
432874399;41.18921;-8.59593;-0.1500273;0.7188874
432874400;41.18857;-8.596015;-0.1500288;0.7188761
432874402;41.189;-8.598504;-0.1500722;0.7188836
432874403;41.18871;-8.59863;-0.1500744;0.7188786
432874404;41.18847;-8.598577;-0.1500735;0.7188745
433073096;41.18558;-8.597575;-0.150056;0.7188239
433073097;41.18559;-8.597982;-0.1500631;0.7188241
433073098;41.18753;-8.597274;-0.1500507;0.7188581
433073099;41.18725;-8.597281;-0.1500509;0.7188532
433073100;41.18766;-8.599336;-0.1500867;0.7188603
433073101;41.18818;-8.599319;-0.1500864;0.7188694
433073102;41.18817;-8.59851;-0.1500723;0.7188692
433073103;41.18446;-8.596932;-0.1500448;0.7188045
433073105;41.18448;-8.596618;-0.1500393;0.7188048
433073106;41.18479;-8.596334;-0.1500343;0.7188101
433469133;41.18314;-8.590232;-0.1499278;0.7187814
433469135;41.18329;-8.590074;-0.1499251;0.718784
433469137;41.18313;-8.590359;-0.14993;0.7187812
433469140;41.18334;-8.59056;-0.1499336;0.7187849
433469141;41.18349;-8.590283;-0.1499287;0.7187876
433469142;41.18359;-8.590154;-0.1499265;0.7187892
433469143;41.18328;-8.59056;-0.1499336;0.7187839
433469145;41.18538;-8.589031;-0.1499069;0.7188205
433469146;41.1862;-8.588467;-0.149897;0.7188349
433469147;41.18881;-8.587569;-0.1498814;0.7188803
433469148;41.18546;-8.589463;-0.1499144;0.7188218
433469149;41.18578;-8.589794;-0.1499202;0.7188274
433469150;41.18599;-8.590118;-0.1499258;0.7188312
433469151;41.18647;-8.590702;-0.149936;0.7188395
433469152;41.18646;-8.59079;-0.1499376;0.7188393
433469153;41.18639;-8.591204;-0.1499448;0.7188382
433469154;41.18624;-8.591464;-0.1499493;0.7188355
433469155;41.18617;-8.591832;-0.1499558;0.7188342
433469156;41.18665;-8.590824;-0.1499382;0.7188426
433469157;41.18728;-8.590884;-0.1499392;0.7188537
433469158;41.1874;-8.590872;-0.149939;0.7188557
433469160;41.18792;-8.590745;-0.1499368;0.7188648
433469161;41.18836;-8.590775;-0.1499373;0.7188725
433469163;41.1888;-8.590721;-0.1499364;0.7188801
